日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
1998-01-01,98.6,,,,,,
1998-02-01,98.99,0.39553753,,,,,
1998-03-01,99.05,0.06061218,,,,,
1998-04-01,100.81,1.77688036,2.24137931,,,,
1998-05-01,101.68,0.86300962,2.71744621,,,,
1998-06-01,102.94,1.23918175,3.92730944,,,,
1998-07-01,103.75,0.78686614,2.91637734,5.22312373,,,
1998-08-01,103.94,0.18313253,2.22265932,5.0005051,,,
1998-09-01,103.45,-0.47142582,0.49543423,4.44220091,,,
1998-10-01,103.61,0.15466409,-0.13493976,2.77750223,,,
1998-11-01,103.72,0.10616736,-0.21166057,2.00629426,,,
1998-12-01,103.63,-0.08677208,0.1739971,0.67029337,,,
1999-01-01,104.8,1.12901669,1.14853779,1.01204819,6.28803245,,
1999-02-01,104.88,0.07633588,1.11839568,0.9043679,5.95009597,,
1999-03-01,104.39,-0.46720061,0.73337837,0.90865152,5.39121656,,
1999-04-01,103.89,-0.47897308,-0.86832061,0.27024418,3.05525246,,
1999-05-01,103.28,-0.5871595,-1.52555301,-0.42421905,1.57356412,,
1999-06-01,102.21,-1.03601859,-2.08832264,-1.37025958,-0.70915096,,
1999-07-01,101.65,-0.5478916,-2.15612667,-3.00572519,-2.02409639,,
1999-08-01,101.29,-0.35415642,-1.92680093,-3.42295957,-2.54954782,,
1999-09-01,100.92,-0.36528779,-1.26210743,-3.32407319,-2.44562591,,
1999-10-01,100.87,-0.04954419,-0.76733891,-2.90692078,-2.64453238,,
1999-11-01,101.11,0.23793001,-0.17770757,-2.10108443,-2.51639028,,
1999-12-01,101.46,0.34615765,0.53507729,-0.73378339,-2.09398823,,
2000-01-01,102.24,0.76877587,1.3581838,0.58042302,-2.44274809,3.69168357,
2000-02-01,102.57,0.32276995,1.44397191,1.26369829,-2.20251716,3.61652692,
2000-03-01,101.82,-0.73120796,0.35481963,0.89179548,-2.46192164,2.79656739,
2000-04-01,101.85,0.02946376,-0.3814554,0.97154754,-1.96361536,1.03164369,
2000-05-01,102.2,0.34364261,-0.36072926,1.07803382,-1.04570101,0.51140834,
2000-06-01,102.69,0.47945205,0.85444903,1.21230041,0.46962137,-0.24285992,
2000-07-01,102.94,0.24345116,1.07020128,0.68466354,1.2690605,-0.78072289,
2000-08-01,103.32,0.36914708,1.09589041,0.73120796,2.00414651,-0.59649798,
2000-09-01,103.52,0.19357336,0.80825786,1.66961304,2.57629806,0.06766554,
2000-10-01,103.43,-0.08693972,0.47600544,1.55130093,2.5379201,-0.1737284,
2000-11-01,103.68,0.24170937,0.34843206,1.4481409,2.54178617,-0.03856537,
2000-12-01,104.0,0.30864198,0.46367852,1.2756841,2.50344964,0.35703947,
2001-01-01,105.22,1.17307692,1.73063908,2.21488246,2.91471049,0.40076336,6.71399594
2001-02-01,105.02,-0.19007793,1.29243827,1.6453736,2.38861265,0.13348589,6.0915244
2001-03-01,106.15,1.07598553,2.06730769,2.54057187,4.25260263,1.68598525,7.16809692
2001-04-01,106.88,0.68770608,1.57764684,3.33558929,4.93863525,2.87804409,6.02122805
2001-05-01,106.51,-0.34618263,1.41877738,2.72955247,4.21722114,3.1274206,4.7501967
2001-06-01,106.01,-0.46943949,-0.13188884,1.93269231,3.23303145,3.71783583,2.9823198
2001-07-01,106.44,0.40562211,-0.41167665,1.15947538,3.40003886,4.71224791,2.59277108
2001-08-01,106.36,-0.07515971,-0.14083185,1.27594744,2.94231514,5.00542995,2.32826631
2001-09-01,105.85,-0.47950357,-0.15092916,-0.28261894,2.2507728,4.88505747,2.31996133
2001-10-01,105.63,-0.20784128,-0.76099211,-1.16953593,2.12704244,4.71894518,1.94961876
2001-11-01,105.1,-0.5017514,-1.18465589,-1.32381936,1.36959877,3.94619721,1.33050521
2001-12-01,105.27,0.16175071,-0.54794521,-0.69804735,1.22115385,3.75517445,1.58255331
2002-01-01,103.91,-1.29191603,-1.62832529,-2.37692597,-1.24501045,1.63341158,-0.84923664
2002-02-01,103.53,-0.36570109,-1.49381541,-2.66077473,-1.41877738,0.93594618,-1.28718535
2002-03-01,103.87,0.32840722,-1.32991356,-1.87057156,-2.14790391,2.0133569,-0.498132
2002-04-01,104.6,0.70280158,0.66403619,-0.97510177,-2.13323353,2.70004909,0.68341515
2002-05-01,104.37,-0.21988528,0.81135903,-0.69457659,-2.00920101,2.12328767,1.05538342
2002-06-01,104.65,0.26827632,0.75093867,-0.58896172,-1.28289784,1.90865712,2.38724195
2002-07-01,104.29,-0.34400382,-0.29636711,0.36570109,-2.01991732,1.31144356,2.59714707
2002-08-01,104.46,0.163007,0.08623168,0.89829035,-1.78638586,1.10336818,3.1296278
2002-09-01,104.97,0.48822516,0.30578118,1.05901608,-0.83136514,1.40069552,4.01307967
2002-10-01,105.15,0.17147757,0.82462365,0.52581262,-0.45441636,1.66296046,4.24308516
2002-11-01,104.9,-0.23775559,0.42121386,0.50780876,-0.19029496,1.17669753,3.74839284
2002-12-01,104.18,-0.68636797,-0.75259598,-0.4491161,-1.0354327,0.17307692,2.68085945
2003-01-01,108.89,4.52102131,3.55682359,4.41077764,4.79260899,3.48793005,6.5043036
2003-02-01,109.141,0.23050785,4.042898,4.48114111,5.41968512,3.92401447,6.40635663
2003-03-01,107.337,-1.65290771,3.03033212,2.25492998,3.33782613,1.11822892,5.41838539
2003-04-01,106.889,-0.41737705,-1.83763431,1.65382786,2.18833652,0.00842066,4.94747177
2003-05-01,106.283,-0.56694328,-2.61863095,1.31839847,1.83290217,-0.21312553,3.99510763
2003-06-01,107.04,0.71224937,-0.27669862,2.74524861,2.28380315,0.97160645,4.23605025
2003-07-01,107.269,0.21393871,0.35550899,-1.48865828,2.85645795,0.77884254,4.20536235
2003-08-01,106.885,-0.35797854,0.56641231,-2.06705088,2.32146276,0.49360662,3.45044522
2003-09-01,106.649,-0.22079805,-0.36528401,-0.64097189,1.59950462,0.75484176,3.02260433
2003-10-01,106.67,0.01969076,-0.55840923,-0.20488544,1.44555397,0.98456878,3.13255342
2003-11-01,106.419,-0.23530515,-0.4359826,0.12796026,1.44804576,1.25499524,2.64178241
2003-12-01,106.234,-0.17384114,-0.38912695,-0.75298954,1.97158764,0.91574048,2.14807692
2004-01-01,106.59,0.33510929,-0.07499766,-0.6329881,-2.11222334,2.57915504,1.30203383
2004-02-01,107.661,1.00478469,1.16708483,0.72601394,-1.35604402,3.99014778,2.51475909
2004-03-01,106.204,-1.353322,-0.02823955,-0.41725661,-1.055554,2.24703957,0.05087141
2004-04-01,105.772,-0.40676434,-0.76742659,-0.84184869,-1.04500931,1.12045889,-1.03667665
2004-05-01,105.918,0.13803275,-1.61897066,-0.47078059,-0.34342275,1.48318482,-0.55581636
2004-06-01,105.183,-0.69393304,-0.96135739,-0.98932545,-1.73486547,0.50931677,-0.78011508
2004-07-01,105.246,0.05989561,-0.49729607,-1.26090628,-1.88591299,0.91667466,-1.12175874
